date,ticker,strategy,side,entry,idx,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d
2025-12-12,AADI,ma_death_cross,SELL,7125.0,241,0.007017543859649145,-0.01403508771929829,-0.010526315789473717,-0.021052631578947323,0.05263157894736836
2025-12-16,AADI,rsi_oversold,BUY,7100.0,243,-0.010563380281690127,-0.007042253521126751,-0.010563380281690127,-0.010563380281690127,0.05633802816901401
2025-12-22,AADI,rsi_oversold,BUY,7050.0,247,-0.0035460992907800915,-0.0035460992907800915,0.0,0.028368794326241176,0.1950354609929077
2025-12-30,AADI,rsi_oversold,BUY,6975.0,251,0.010752688172043001,0.014336917562723928,0.06093189964157708,0.07526881720430101,0.08960573476702516
2026-01-07,AADI,vol_breakout_up,BUY,7350.0,255,0.006802721088435382,-0.027210884353741527,0.013605442176870763,0.08503401360544216,0.11564625850340127
2026-01-20,AADI,rsi_overbought,SELL,7500.0,263,-0.010000000000000009,0.1266666666666667,0.06000000000000005,0.10666666666666669,0.27333333333333343
2026-01-22,AADI,rsi_overbought,SELL,7975.0,265,0.059561128526645746,-0.0031347962382445305,-0.07210031347962387,0.028213166144200663,0.16614420062695934
2026-01-22,AADI,vol_breakout_up,BUY,7975.0,265,0.059561128526645746,-0.0031347962382445305,-0.07210031347962387,0.028213166144200663,0.16614420062695934
2026-01-23,AADI,vol_breakout_up,BUY,8450.0,266,-0.00295857988165682,-0.08875739644970415,-0.10059171597633132,-0.050295857988165715,0.059171597633136175
2026-01-29,AADI,ma_golden_cross,BUY,7400.0,270,0.027027027027026973,0.12162162162162171,0.10810810810810811,0.16891891891891886,0.33783783783783794
2026-02-02,AADI,vol_breakout_up,BUY,8075.0,272,0.02786377708978338,0.015479876160990669,-0.012383900928792602,0.10216718266253877,0.27554179566563475
2026-02-19,AADI,rsi_overbought,SELL,9550.0,283,-0.023560209424083767,-0.06282722513089001,-0.03141361256544506,0.08115183246073299,0.1492146596858639
2026-03-02,AADI,rsi_overbought,SELL,9900.0,290,0.06818181818181812,0.04292929292929304,0.05555555555555558,0.045454545454545414,0.06565656565656575
2026-03-02,AADI,vol_breakout_up,BUY,9900.0,290,0.06818181818181812,0.04292929292929304,0.05555555555555558,0.045454545454545414,0.06565656565656575
2026-03-25,AADI,rsi_overbought,SELL,11175.0,302,-0.017897091722595126,0.044742729306487705,-0.04921700223713643,-0.08724832214765099,-0.022371364653243853
2026-03-25,AADI,vol_breakout_up,BUY,11175.0,302,-0.017897091722595126,0.044742729306487705,-0.04921700223713643,-0.08724832214765099,-0.022371364653243853
2026-04-30,AADI,rsi_overbought,SELL,11600.0,327,-0.053879310344827624,-0.11853448275862066,-0.1875,-0.20905172413793105,
2026-05-08,AADI,rsi_oversold,BUY,9425.0,332,-0.02917771883289122,-0.02652519893899208,-0.02652519893899208,-0.12732095490716178,
2026-05-11,AADI,vol_breakout_down,SELL,9150.0,333,0.032786885245901676,0.002732240437158362,-0.021857923497267784,,
2026-05-13,AADI,rsi_oversold,BUY,9175.0,335,0.0,-0.02452316076294281,-0.114441416893733,,
2026-05-15,AADI,ma_death_cross,SELL,9175.0,337,-0.02452316076294281,-0.114441416893733,-0.10354223433242504,,
2026-05-19,AADI,vol_breakout_down,SELL,8200.0,339,-0.009146341463414642,0.0030487804878047697,,,
2024-07-02,ADMR,vol_breakout_up,BUY,1293.9884033203125,25,-0.025089636165889995,-0.017921101306720644,-0.03942642287478537,-0.03584229694992236,-0.04301073747261053
2024-08-05,ADMR,vol_breakout_down,SELL,1154.849853515625,49,0.008032213840027946,0.04819286023087499,0.05220880859740418,0.036144698024317856,0.032128538253142214
2024-09-26,ADMR,rsi_overbought,SELL,1321.8160400390625,86,0.05964915877508936,0.05614048794471005,0.07368430384888058,0.017543908254625373,-0.007017434011213353
2024-09-26,ADMR,ma_golden_cross,BUY,1321.8160400390625,86,0.05964915877508936,0.05614048794471005,0.07368430384888058,0.017543908254625373,-0.007017434011213353
2024-09-26,ADMR,vol_breakout_up,BUY,1321.8160400390625,86,0.05964915877508936,0.05614048794471005,0.07368430384888058,0.017543908254625373,-0.007017434011213353
2024-09-27,ADMR,vol_breakout_up,BUY,1400.6612548828125,87,-0.03973508606295317,0.02317883651668784,-0.003311162757336783,-0.052980085699965374,-0.07284767230740019
2024-10-01,ADMR,rsi_overbought,SELL,1396.0234375,89,0.026578003368944225,0.0,-0.04318934291598342,-0.04318934291598342,-0.03322259165262942
2024-11-15,ADMR,rsi_oversold,BUY,1215.1431884765625,122,-0.041984627382338324,0.0,-0.015267036772387166,-0.04580151214737771,-0.08396945567978475
2024-11-15,ADMR,ma_death_cross,SELL,1215.1431884765625,122,-0.041984627382338324,0.0,-0.015267036772387166,-0.04580151214737771,-0.08396945567978475
2024-11-29,ADMR,rsi_oversold,BUY,1136.2979736328125,131,0.020408220267962074,0.04081633310784172,0.07346952850781419,0.012245082560092824,-0.04897947081571108
2024-12-03,ADMR,rsi_oversold,BUY,1159.48779296875,133,0.019999949465832723,0.052000079170195335,0.056000069063361746,-0.06799993346334654,-0.11599991746086025
2024-12-27,ADMR,rsi_oversold,BUY,1052.81494140625,149,0.05726869233105991,-0.004405275106496909,-0.048458142118066094,-0.08810567604983843,-0.11453744263541987
2025-01-02,ADMR,rsi_oversold,BUY,1080.6427001953125,151,-0.030042953361291147,-0.07296140975134491,-0.11587986614139878,-0.0987124722892927,-0.21888411629318982
2025-01-21,ADMR,rsi_oversold,BUY,927.5902709960938,164,0.019999948676238555,0.019999948676238555,0.004999987169059583,-0.13000006119371565,-0.1700000243458869
2025-02-03,ADMR,vol_breakout_down,SELL,876.57275390625,170,-0.03703694419795667,-0.06349197396866457,-0.10052905742524176,-0.10052905742524176,-0.16402110102321665
2025-02-04,ADMR,rsi_oversold,BUY,844.107177734375,171,0.0,-0.0439561464576772,-0.11538467656776086,-0.05494505653422754,-0.22527478963621594
2025-02-04,ADMR,vol_breakout_down,SELL,844.107177734375,171,0.0,-0.0439561464576772,-0.11538467656776086,-0.05494505653422754,-0.22527478963621594
2025-02-25,ADMR,rsi_oversold,BUY,737.4342651367188,186,0.0,-0.025157250923533936,-0.113207587772447,0.08805033684891317,0.11949687981160273
2025-03-04,ADMR,vol_breakout_down,SELL,653.9511108398438,191,0.042553270921620534,0.26241143290740854,0.22695043602799436,0.25531925219810647,0.17730498439707176
2025-03-06,ADMR,vol_breakout_up,BUY,793.0896606445312,193,0.040935722470272884,0.011695953688096061,0.046783583876257806,0.05847953756435387,0.029239768782176823
2025-03-07,ADMR,vol_breakout_up,BUY,825.5553588867188,194,-0.03370785187735026,-0.028089888886498438,-0.005617962990851821,0.011235925981703643,-0.005617962990851821
2025-03-24,ADMR,rsi_overbought,SELL,820.9174194335938,205,0.005649702812159818,0.016949108436479676,-0.10734465083077505,0.022598811248639494,0.022598811248639494
2025-04-14,ADMR,ma_golden_cross,BUY,816.2794189453125,213,0.005681878509535165,0.022727289720995802,0.11363637383259739,0.0795454766372945,0.0795454766372945
2025-04-22,ADMR,vol_breakout_up,BUY,909.0384521484375,218,-0.02551020613701671,-0.020408111195576395,-0.030612233935910838,-0.0663264956707158,0.10204082454806684
2025-04-29,ADMR,rsi_overbought,SELL,881.2107543945312,223,-0.05263158259278089,-0.04736843818607006,-0.03684208010981205,0.0,0.06842108507574962
2025-05-15,ADMR,rsi_oversold,BUY,834.8312377929688,232,0.055555559617265216,0.10000003655538592,0.21666662401871628,0.15000005483307888,0.20656666331575635
2025-05-16,ADMR,vol_breakout_up,BUY,881.2107543945312,233,0.05263158259278078,0.1473684589649209,0.1368421008886629,0.06842108507574962,0.10993085698838123
2025-05-19,ADMR,vol_breakout_up,BUY,927.5902709960938,234,-0.009999974338119277,0.0949999536112156,0.06499996479716352,0.0600000434277983,0.07017214976615782
2025-05-21,ADMR,rsi_overbought,SELL,1011.0734252929688,236,0.00458708368942129,-0.022935841013938196,-0.055045909773409396,-0.0733944859978557,-0.018190717329532147
2025-05-21,ADMR,vol_breakout_up,BUY,1011.0734252929688,236,0.00458708368942129,-0.022935841013938196,-0.055045909773409396,-0.0733944859978557,-0.018190717329532147
2025-06-04,ADMR,rsi_overbought,SELL,983.2457275390625,244,-0.028301937155335355,-0.03301890598949764,-0.02504665260208605,0.009596326341143602,-0.0745367111998152
2025-07-22,ADMR,rsi_overbought,SELL,1055.9404296875,275,0.12903224687708947,0.08755755893692951,0.04147457233675178,0.02764967635669846,-0.03225809062012441
2025-07-22,ADMR,vol_breakout_up,BUY,1055.9404296875,275,0.12903224687708947,0.08755755893692951,0.04147457233675178,0.02764967635669846,-0.03225809062012441
2025-07-23,ADMR,vol_breakout_up,BUY,1192.1907958984375,276,-0.02857145197522082,-0.05714290395044164,-0.09795916152345174,-0.09387752552699158,-0.16734697346327376
2025-07-24,ADMR,vol_breakout_down,SELL,1158.128173828125,277,-0.0084033684304613,-0.050420210582767466,-0.06722684204057894,-0.03781515793707557,-0.1386554736994995
2025-08-12,ADMR,rsi_oversold,BUY,1080.2708740234375,290,-0.049549588743148076,-0.09009016135117842,-0.05405409681070705,-0.07207212908094274,-0.1081081371215512
2025-08-25,ADMR,rsi_oversold,BUY,982.9490966796875,298,0.0049504993530435915,0.00990099870608696,-0.019801935318260466,-0.019801935318260466,0.029702996118261105
2025-08-28,ADMR,rsi_oversold,BUY,992.6812744140625,301,-0.014705895011648318,-0.024509763534264706,0.004901965003882847,-0.029411728538147552,-0.004901965003882736
2025-09-04,ADMR,ma_death_cross,SELL,997.54736328125,306,-0.02439020360973232,-0.02439020360973232,-0.03414630952771369,-0.03414630952771369,0.05853663550788868
2025-09-29,ADMR,vol_breakout_up,BUY,1041.3421630859375,322,-0.018691604122768712,0.018691604122768712,0.03271030721484536,0.2803738273934946,0.3271027204763983
2025-10-02,ADMR,vol_breakout_up,BUY,1060.8065185546875,325,-0.004587159658311135,0.013761478974933183,0.19266047550283205,0.2110091141360766,0.34403662915398137
2025-10-08,ADMR,rsi_overbought,SELL,1343.0394287109375,329,-0.05797106191418988,-0.0072463827392736935,-0.07608701876237423,-0.054347870544553034,-0.0072463827392736935
2025-10-08,ADMR,ma_golden_cross,BUY,1343.0394287109375,329,-0.05797106191418988,-0.0072463827392736935,-0.07608701876237423,-0.054347870544553034,-0.0072463827392736935
2025-10-08,ADMR,vol_breakout_up,BUY,1343.0394287109375,329,-0.05797106191418988,-0.0072463827392736935,-0.07608701876237423,-0.054347870544553034,-0.0072463827392736935
2025-10-09,ADMR,vol_breakout_down,SELL,1265.1820068359375,330,0.05384620060397305,0.03846157185998078,0.015384628743992268,0.026923100301986524,0.07692314371996134
2025-10-10,ADMR,vol_breakout_up,BUY,1333.3072509765625,331,0.0,-0.06934312283147381,-0.12773723997713704,-0.04014601848137955,0.021897828262570584
2025-10-16,ADMR,rsi_overbought,SELL,1284.6463623046875,335,-0.0946969556595545,0.037878820272822855,0.011363646081846923,0.10984848376868372,0.04924246635466978
2025-11-18,ADMR,rsi_oversold,BUY,1260.31591796875,358,0.019305036133441034,0.003861007226688251,0.011583021680064531,0.00772201445337628,0.07335913730707566
2025-12-01,ADMR,rsi_oversold,BUY,1226.25341796875,367,0.03571421460901569,0.011904671838086633,0.14682531465930704,0.10317458579331507,0.3055555002514567
2025-12-08,ADMR,vol_breakout_up,BUY,1406.2984619140625,372,-0.044982651205509705,-0.058823493669532434,-0.038062229973498285,-0.020761263696034038,0.2110726739712181
2025-12-09,ADMR,vol_breakout_down,SELL,1343.0394287109375,373,0.018115956848184345,0.014492765478547387,0.0072463827392736935,0.0072463827392736935,0.4057970698349844
2025-12-10,ADMR,ma_death_cross,SELL,1367.369873046875,374,-0.03202849548462017,-0.010676165161540019,0.01423479760824753,-0.014234886882053432,0.43060488181308676
2025-12-11,ADMR,vol_breakout_down,SELL,1323.5750732421875,375,0.029411789119102583,0.022058841839327048,0.022058841839327048,0.1764705502591737,0.45220588879531864
2025-12-29,ADMR,rsi_overbought,SELL,1557.1470947265625,385,-0.025000021558230445,0.028125024253009334,0.15937505904015392,0.23437504532128006,0.31250003429718487
2025-12-29,ADMR,ma_golden_cross,BUY,1557.1470947265625,385,-0.025000021558230445,0.028125024253009334,0.15937505904015392,0.23437504532128006,0.31250003429718487
2025-12-29,ADMR,vol_breakout_up,BUY,1557.1470947265625,385,-0.025000021558230445,0.028125024253009334,0.15937505904015392,0.23437504532128006,0.31250003429718487
2026-01-02,ADMR,rsi_overbought,SELL,1600.94189453125,387,0.0,0.12765960529217257,0.06382976452155709,0.17629178867786877,0.12462008906500044
2026-01-06,ADMR,rsi_overbought,SELL,1756.6566162109375,389,0.027700854124145913,-0.03047093953656055,0.11357336292872033,0.10803326159403004,0.06371189499539653
2026-01-06,ADMR,vol_breakout_up,BUY,1756.6566162109375,389,0.027700854124145913,-0.03047093953656055,0.11357336292872033,0.10803326159403004,0.06371189499539653
2026-01-12,ADMR,rsi_overbought,SELL,1888.0408935546875,393,0.0360824398999382,0.020618574031099124,0.06185565743881205,0.144329953563209,-0.02577321753887396
2026-01-12,ADMR,vol_breakout_up,BUY,1888.0408935546875,393,0.0360824398999382,0.020618574031099124,0.06185565743881205,0.144329953563209,-0.02577321753887396
2026-01-13,ADMR,vol_breakout_up,BUY,1956.166015625,394,-0.01741288813317665,-0.03731340303148001,-0.004975066321737054,0.034825901072030874,-0.03731340303148001
2026-01-22,ADMR,rsi_overbought,SELL,2111.880859375,400,0.05069116965678733,0.023041493300088867,-0.03225809062012441,-0.17050693481724954,-0.03686638928014219
2026-02-13,ADMR,rsi_oversold,BUY,1815.049560546875,416,0.05361934982889771,0.10991959989470623,0.08310992498025738,0.14209120979204504,0.05361934982889771
2026-03-02,ADMR,rsi_overbought,SELL,2063.219970703125,425,0.004716985039195043,-0.0471698503919501,-0.08254717902095965,-0.11556607429532473,-0.1910377757574918
2026-04-01,ADMR,ma_death_cross,SELL,1956.166015625,442,-0.06467661101664712,-0.14676617256930957,-0.1243780933087183,-0.03482583866919209,-0.05427249772104836
2026-04-27,ADMR,rsi_overbought,SELL,1839.3800048828125,459,0.003055374692705559,0.005773681941195319,0.022083525432133433,-0.007817854301253369,
2026-04-29,ADMR,rsi_overbought,SELL,1860.0,461,-0.005376344086021501,0.010752688172043001,0.005376344086021501,-0.045698924731182755,
2026-05-18,ADMR,rsi_oversold,BUY,1665.0,473,-0.08108108108108103,-0.1861861861861862,,,
2026-05-19,ADMR,vol_breakout_down,SELL,1530.0,474,-0.06209150326797386,-0.0326797385620915,,,
2026-05-20,ADMR,vol_breakout_down,SELL,1435.0,475,-0.05574912891986061,,,,
2024-08-16,AMMN,rsi_oversold,BUY,10250.0,58,0.019512195121951237,0.012195121951219523,0.04878048780487809,0.039024390243902474,0.007317073170731714
2024-09-17,AMMN,rsi_oversold,BUY,10275.0,79,0.009732360097323589,0.0048661800486617945,-0.01703163017031628,-0.09002433090024331,-0.04379562043795615
2024-09-27,AMMN,rsi_oversold,BUY,9525.0,87,-0.026246719160105014,-0.04986876640419946,-0.06824146981627299,-0.03937007874015752,-0.03149606299212604
2024-11-04,AMMN,rsi_oversold,BUY,9000.0,113,0.0,-0.033333333333333326,0.02777777777777768,0.05833333333333335,0.03888888888888897
2024-11-07,AMMN,rsi_oversold,BUY,8700.0,116,0.034482758620689724,0.09482758620689657,0.07471264367816088,0.10057471264367823,0.09482758620689657
2024-11-25,AMMN,vol_breakout_down,SELL,9100.0,128,0.0,-0.01098901098901095,0.027472527472527375,0.030219780219780112,-0.027472527472527486
2024-12-05,AMMN,ma_golden_cross,BUY,9550.0,135,-0.002617801047120394,-0.01832460732984298,-0.02617801047120416,-0.06282722513089001,-0.13089005235602091
2024-12-18,AMMN,ma_death_cross,SELL,8850.0,144,0.011299435028248483,0.016949152542372836,-0.06497175141242939,-0.016949152542372836,-0.07909604519774016
2024-12-24,AMMN,rsi_oversold,BUY,8850.0,148,-0.06497175141242939,-0.0423728813559322,-0.062146892655367214,-0.039548022598870025,-0.09887005649717517
2025-02-04,AMMN,rsi_oversold,BUY,6900.0,171,0.050724637681159424,-0.0036231884057971175,-0.018115942028985477,0.0652173913043479,-0.13043478260869568
2025-02-07,AMMN,rsi_oversold,BUY,6875.0,174,0.036363636363636376,0.043636363636363695,-0.0072727272727273196,0.05818181818181811,-0.047272727272727244
2025-02-11,AMMN,rsi_oversold,BUY,6775.0,176,0.05904059040590415,0.007380073800737907,0.08487084870848705,-0.029520295202952074,-0.08856088560885611
2025-02-14,AMMN,rsi_oversold,BUY,6825.0,179,0.0293040293040292,0.0293040293040292,0.06593406593406592,-0.04029304029304026,-0.09523809523809523
2025-03-26,AMMN,rsi_oversold,BUY,5200.0,207,0.033653846153846256,-0.10961538461538467,0.009615384615384581,0.27884615384615374,0.45192307692307687
2025-04-08,AMMN,rsi_oversold,BUY,4610.0,209,0.00433839479392617,0.1388286334056399,0.3123644251626898,0.4804772234273318,0.5997830802603037
2025-04-23,AMMN,rsi_overbought,SELL,6825.0,219,0.0,0.0073260073260073,0.04395604395604402,0.08058608058608052,-0.0073260073260073
2025-05-07,AMMN,ma_golden_cross,BUY,7400.0,228,-0.0033783783783783994,-0.023648648648648685,-0.05067567567567566,-0.06756756756756754,0.10810810810810811
2025-05-28,AMMN,rsi_oversold,BUY,6925.0,241,-0.0036101083032491488,0.07220216606498187,0.15523465703971118,0.1732851985559567,0.2382671480144405
2025-06-04,AMMN,vol_breakout_up,BUY,7425.0,244,0.06397306397306401,0.08080808080808088,0.10437710437710446,0.026936026936027035,0.13131313131313127
2025-06-05,AMMN,vol_breakout_up,BUY,7900.0,245,0.012658227848101333,0.03797468354430378,-0.04113924050632911,-0.009493670886076,0.05696202531645578
2025-06-10,AMMN,rsi_overbought,SELL,8000.0,246,0.0031250000000000444,0.02499999999999991,0.015625,0.009374999999999911,0.09375
2025-06-16,AMMN,vol_breakout_down,SELL,7575.0,250,0.0726072607260726,0.04290429042904287,0.03300330033003296,0.1452145214521452,0.08250825082508251
2025-06-17,AMMN,rsi_overbought,SELL,8125.0,251,-0.040000000000000036,-0.06153846153846154,-0.006153846153846176,0.055384615384615365,0.012307692307692353
2025-07-09,AMMN,rsi_overbought,SELL,8750.0,266,-0.02857142857142858,-0.040000000000000036,-0.06000000000000005,-0.07999999999999996,-0.13428571428571423
2025-08-04,AMMN,rsi_oversold,BUY,7225.0,284,0.05190311418685112,0.2179930795847751,0.1487889273356402,0.16262975778546718,0.10726643598615926
2025-08-04,AMMN,vol_breakout_down,SELL,7225.0,284,0.05190311418685112,0.2179930795847751,0.1487889273356402,0.16262975778546718,0.10726643598615926
2025-08-07,AMMN,vol_breakout_up,BUY,8800.0,287,-0.011363636363636354,-0.03693181818181823,-0.022727272727272707,-0.022727272727272707,-0.07954545454545459
2025-08-25,AMMN,rsi_overbought,SELL,8500.0,298,-0.050000000000000044,-0.08823529411764708,-0.07647058823529407,-0.0911764705882353,-0.15294117647058825
2025-08-26,AMMN,vol_breakout_down,SELL,8075.0,299,0.009287925696594534,-0.02786377708978327,-0.009287925696594423,-0.02786377708978327,-0.12693498452012386
2025-08-28,AMMN,rsi_oversold,BUY,7750.0,301,0.012903225806451646,0.032258064516129004,0.041935483870967794,0.05483870967741944,-0.09677419354838712
2025-08-29,AMMN,ma_death_cross,SELL,7850.0,302,0.0,0.022292993630573354,0.031847133757961776,0.035031847133758065,-0.10509554140127386
2025-09-03,AMMN,ma_golden_cross,BUY,8025.0,305,0.006230529595015577,-0.03738317757009346,0.0031152647975076775,0.006230529595015577,-0.14953271028037385
2025-09-09,AMMN,ma_death_cross,SELL,7725.0,308,0.016181229773462702,0.058252427184465994,0.03883495145631066,-0.06796116504854366,-0.1035598705501618
2025-09-19,AMMN,vol_breakout_down,SELL,7675.0,316,-0.08143322475570036,-0.08143322475570036,-0.08794788273615639,-0.09771986970684043,0.04234527687296419
2025-09-24,AMMN,rsi_oversold,BUY,7050.0,319,-0.03546099290780147,-0.0035460992907800915,-0.014184397163120588,-0.010638297872340385,0.049645390070921946
2025-10-01,AMMN,rsi_oversold,BUY,6950.0,324,-0.017985611510791366,-0.003597122302158251,0.003597122302158251,0.043165467625899234,0.010791366906474753
2025-10-16,AMMN,rsi_overbought,SELL,7925.0,335,0.009463722397476282,-0.03154574132492116,-0.01577287066246058,-0.12302839116719244,-0.13564668769716093
2025-11-12,AMMN,rsi_oversold,BUY,6825.0,354,0.00366300366300365,-0.07692307692307687,-0.05128205128205132,0.01831501831501825,-0.07692307692307687
2025-11-18,AMMN,rsi_oversold,BUY,6300.0,358,0.02777777777777768,0.02777777777777768,0.0793650793650793,0.059523809523809534,0.05555555555555558
2025-11-20,AMMN,rsi_oversold,BUY,6475.0,360,0.0,0.05019305019305009,0.07335907335907343,-0.01158301158301156,-0.050193050193050204
2025-11-24,AMMN,vol_breakout_up,BUY,7100.0,362,-0.04225352112676062,-0.021126760563380254,-0.09154929577464788,-0.11267605633802813,-0.08450704225352113
2025-12-19,AMMN,vol_breakout_up,BUY,6325.0,381,0.027667984189723382,-0.01976284584980237,0.015810276679841806,0.24901185770750978,0.1383399209486167
2026-01-06,AMMN,vol_breakout_up,BUY,7750.0,389,0.029032258064516148,0.05161290322580636,0.04516129032258065,-0.01935483870967747,-0.03548387096774197
2026-01-09,AMMN,rsi_overbought,SELL,8150.0,392,-0.027607361963190136,-0.009202453987730008,-0.06134969325153372,-0.036809815950920255,-0.08895705521472397
2026-01-09,AMMN,ma_golden_cross,BUY,8150.0,392,-0.027607361963190136,-0.009202453987730008,-0.06134969325153372,-0.036809815950920255,-0.08895705521472397
2026-01-13,AMMN,rsi_overbought,SELL,8100.0,394,-0.0030864197530864335,-0.05555555555555558,-0.06172839506172845,-0.13580246913580252,-0.03703703703703709
2026-01-20,AMMN,rsi_overbought,SELL,7625.0,398,-0.003278688524590123,-0.05573770491803276,0.022950819672131084,-0.09836065573770492,0.006557377049180246
